date,open,high,low,close,volume,name
2010-04-14,97.43540292069828,97.89514982906329,96.30835904443263,96.99919944478623,4466689,AAPL
2010-04-15,95.8522347885986,96.06706565837244,94.18346676073162,95.68932689274135,2614694,AAPL
2010-04-16,96.99581730899327,96.63747646793114,95.25115566851585,96.10027814492896,9970512,AAPL
2010-04-19,95.25119583624667,97.21257280751858,94.46914681139901,96.14380167904805,5465669,AAPL
2010-04-20,95.20678942075423,97.65951602989189,94.23902026063956,95.99429800381512,4881143,AAPL
2010-04-21,95.38752166599154,96.84385776346271,95.44071942264101,96.04017839208286,5911077,AAPL
2010-04-22,95.42673607599109,96.48034448188953,93.39949231840328,95.04639393478243,2945537,AAPL
2010-04-23,95.22774973636328,96.68992641778496,94.62802944873336,94.93655799086366,8941238,AAPL
2010-04-26,95.89923199703892,95.54771615721187,94.44672085354584,95.11511427661954,9466724,AAPL
2010-04-27,96.3198162047581,97.46844523979462,94.81813139674752,95.8540612989903,9772978,AAPL
2010-04-28,95.61163716498267,97.10973058651554,95.1420386656457,95.59492618985348,4374659,AAPL
2010-04-29,96.17434297333413,95.90455398430315,94.03214372925648,95.19067938840688,1519385,AAPL
2010-04-30,94.47201677895322,96.91884078561635,93.78241070917933,94.93980086661462,2572138,AAPL
2010-05-03,96.06388524503656,95.92264666833756,94.98369613576384,95.39750192546565,6180703,AAPL
2010-05-04,95.41545822468333,96.07148401235888,93.97059479052459,95.5618774802955,1226256,AAPL
2010-05-05,95.59446765616345,96.84151570771837,94.03370839958897,95.29699737841197,7853878,AAPL
2010-05-06,96.00816803587352,96.42294573107083,94.91811008131874,95.55363109496865,9809147,AAPL
2010-05-07,95.86967804402333,96.26375985920475,95.13780030270208,95.60216986964267,8849453,AAPL
2010-05-10,95.3675069711263,96.44381797558732,94.32899208724014,96.08649236490912,7494290,AAPL
2010-05-11,95.6213678394663,97.26613067983952,94.06398132752113,95.73546581797044,4373307,AAPL
2010-05-12,95.6945115005378,97.14427835694372,95.1121133949605,95.57163474467156,1550242,AAPL
2010-05-13,96.07366818646267,96.50870867456575,95.30437021507245,95.37558066810547,8001837,AAPL
2010-05-14,94.53111469163656,96.55845042042216,93.03475800255316,94.64382319403941,4497831,AAPL
2010-05-17,95.6293779421802,95.428209873417,93.56086622204161,94.7918833325717,3848439,AAPL
2010-05-18,94.80315941471207,95.36164905962032,94.72064691255473,94.92241096866165,6978106,AAPL
2010-05-19,95.0225274155089,96.2799012348518,93.75025128454509,94.92496769698288,9065819,AAPL
2010-05-20,95.40024549618091,96.32449141189473,93.90330875957193,94.80767413029531,9333920,AAPL
2010-05-21,94.2661241281144,94.54980070037375,92.55088810432272,94.0999887592701,9120766,AAPL
2010-05-24,94.81010224265306,94.04288762640964,93.47149641356995,93.88966609788741,3021835,AAPL
2010-05-25,94.03898050065229,95.33934181279677,92.81199535101398,93.71830883962403,7427095,AAPL
2010-05-26,93.36258911314843,95.27017415230524,93.00468197650939,93.31717020501323,7078159,AAPL
2010-05-27,92.28371128474181,94.52587192132479,91.32147289355852,93.23652734918022,4531674,AAPL
2010-05-28,93.26601857274815,93.99428657787527,91.88107646373716,93.43855277758749,8336302,AAPL
2010-05-31,93.98014256671307,96.37499094529834,92.90820087518996,94.38164572819275,7282827,AAPL
2010-06-01,94.96514597038365,96.25546790714283,93.08852130456707,94.46893463460867,9739287,AAPL
2010-06-02,94.01426518027715,95.62447112253065,93.7510369450373,94.59770982997006,7792566,AAPL
2010-06-03,93.97092704667511,96.21112944177064,92.71392204068069,94.56048687208697,7021656,AAPL
2010-06-04,92.9801393509122,95.23274231096337,93.45526724058344,93.60110126443745,7519585,AAPL
2010-06-07,92.83907555302531,95.45744226605984,91.98132618335494,93.58784432671284,9132162,AAPL
2010-06-08,93.23997343902514,95.29980711923028,93.1874939674719,93.61795943168336,3426105,AAPL
2010-06-09,95.62142471681285,96.13693895984034,94.20152457665831,94.849580487926,5811671,AAPL
2010-06-10,95.30325695014734,95.97200744344846,93.71454054760082,94.75340000553544,7453877,AAPL
2010-06-11,95.37467610931583,95.83888825336547,93.33886365459108,94.90417367670224,8547881,AAPL
2010-06-14,95.48149140314955,96.13978907179114,93.20974797654215,94.88681779184962,6055769,AAPL
2010-06-15,93.841314551699,95.89291194610061,93.1350142727196,94.30247877303985,7061266,AAPL
2010-06-16,95.64877356180234,96.81196543290247,94.067819202428,94.87389018029737,9658754,AAPL
2010-06-17,94.52446344692396,96.18443141300499,93.35685185383433,95.24985669664075,6574807,AAPL
2010-06-18,95.31806412359344,96.79267907613979,95.15233007848354,95.64537267016227,5301828,AAPL
2010-06-21,95.36417518069959,96.08028993288247,93.58448979100363,95.1906789427649,7509762,AAPL
2010-06-22,95.09788627491696,97.22905334019977,94.66797685533666,95.89207609823296,1544026,AAPL
2010-06-23,95.65141094238966,96.45099157495933,94.43736053306638,95.19115056683681,4942863,AAPL
2010-06-24,95.2590712101439,95.5202466941242,95.48184314500988,95.48457911373696,7243490,AAPL
2010-06-25,97.14861825785874,97.66213004484325,95.68660832394468,96.57980692664194,7484427,AAPL
2010-06-28,96.0703313352458,96.26151255547462,95.531098768992,96.0845387640766,8221352,AAPL
2010-06-29,95.16313894812588,95.85415713528629,95.59269667262409,95.80138989927521,5472089,AAPL
2010-06-30,96.32073920452972,97.43360990598843,95.70089845114286,95.85121558181903,1268449,AAPL
2010-07-01,95.10376566643882,96.11677747907953,94.90436110013772,95.59947775476093,3850774,AAPL
2010-07-02,94.80576664176395,95.50545619380247,93.59463126174657,94.82414603922787,8620958,AAPL
2010-07-05,94.00949406494469,94.986596701839,93.18338889590133,94.85842752663088,6583281,AAPL
2010-07-06,94.5630089785919,94.68627619075653,93.96014917987317,94.32727566976783,5430675,AAPL
2010-07-07,94.89578741751797,96.095281521601,93.7147839424673,94.56407188508541,6918806,AAPL
2010-07-08,93.86170818791409,95.09142142843376,93.32044748768422,94.10435976796852,9513199,AAPL
2010-07-09,95.78817253111943,96.64066389557757,93.85253895206024,94.87932697047728,7822255,AAPL
2010-07-12,95.2360381672733,95.28218458724284,92.86852578269007,94.48770032430917,5461213,AAPL
2010-07-13,94.74255139768633,94.86407103771487,93.21937913020787,94.32666956620633,2160152,AAPL
2010-07-14,95.16073232387865,95.42862780380847,93.04011834788658,94.73342817489116,7305236,AAPL
2010-07-15,93.62279944655849,95.543539603708,93.08089250453622,94.11799601667418,3365885,AAPL
2010-07-16,94.54535644615315,95.34173732864522,93.0240312536137,94.23172598397625,7195196,AAPL
2010-07-19,94.2817098915885,96.69367977622233,94.01053087613148,94.88529736111747,1880096,AAPL
2010-07-20,93.3695621916765,95.28589328261461,92.43536458324557,94.08155574383684,3714766,AAPL
2010-07-21,95.17280846150817,95.15990909006601,92.32621826037371,94.173872673103,3924537,AAPL
2010-07-22,94.54856593317356,95.87531951800068,93.02552459398093,94.30381407022722,2592173,AAPL
2010-07-23,94.55670125143025,96.58979320758276,93.05316060777007,94.69472550611587,2074477,AAPL
2010-07-26,93.65257919644473,94.78794197316677,93.95824348267863,94.07625015067683,2473300,AAPL
2010-07-27,93.62386273145914,93.91577426446564,91.60379834124137,93.41602184413469,7759383,AAPL
2010-07-28,92.7761796433833,94.90942741953141,93.29914249326488,93.67699262694313,1297584,AAPL
2010-07-29,93.01484694456933,94.8232306058675,93.31244410890811,93.82548496355973,1892015,AAPL
2010-07-30,93.01644478421348,95.92910253846225,93.84407125231918,93.95073138873268,9020497,AAPL
2010-08-02,94.12229516000649,95.04867906177662,92.19315525953304,94.12395549348116,2651348,AAPL
2010-08-03,93.98515639106628,93.9326062354126,92.07992143371517,93.78394313269192,3871259,AAPL
2010-08-04,93.02502950398805,95.85480810282768,92.07370077309024,93.90006998127241,9270562,AAPL
2010-08-05,94.48905515291958,95.73378010910884,92.35217388240171,94.04660621792175,1854741,AAPL
2010-08-06,93.1502206519377,94.04593079682449,92.730369403466,93.68943050890857,4352214,AAPL
2010-08-09,94.99272067202068,96.43152827070669,92.77415389629942,94.62231776448095,3023615,AAPL
2010-08-10,95.82302850500733,95.54056786658033,92.92028858408247,94.85923422493684,4010087,AAPL
2010-08-11,94.64579421644322,95.0178064454044,93.25844852275672,94.26358247633551,5644081,AAPL
2010-08-12,95.35824538649965,96.40464224537675,94.24060971799476,94.59185928065243,9530057,AAPL
2010-08-13,95.00091545902491,95.1647495756094,92.78727342761259,94.10451844553877,6381299,AAPL
2010-08-16,94.47156284411463,94.77358660620703,92.54718416770285,94.49806074741,4018439,AAPL
2010-08-17,95.48200849575312,95.81547085559731,93.33306481719596,95.0773585369137,1135370,AAPL
2010-08-18,95.37095588484954,96.11121227027361,92.94338702544603,94.66701737773785,1856636,AAPL
2010-08-19,94.86192326810878,95.49707381849605,93.28106940874545,95.14870544236001,5642681,AAPL
2010-08-20,94.87789053894905,96.53555830064097,93.56719138472316,95.35509590582825,7194868,AAPL
2010-08-23,96.65932313138218,97.15667425171434,94.21356265778891,95.7661259858255,7535223,AAPL
2010-08-24,97.1671294778901,97.40222962823763,95.27797681282881,96.71452247715247,1427244,AAPL
2010-08-25,96.0311926859027,97.97958979656768,96.06229407166154,96.59182841915104,4555912,AAPL
2010-08-26,96.11312712232453,97.98337504063093,94.9722802941154,96.2149603369723,6011002,AAPL
2010-08-27,96.36310666123515,96.71443661062601,94.72722587874775,95.77020312215953,5713199,AAPL
2010-08-30,95.45642396151369,96.12811663603638,93.63840979651482,95.36229797967681,3514368,AAPL
2010-08-31,95.62365132130154,95.82606392768633,94.34032197798962,95.32374712496976,3089319,AAPL
2010-09-01,96.00185951646819,96.70273407210469,95.2388375852927,95.49432311237808,6125819,AAPL
2010-09-02,95.87668688966106,97.39237260812052,95.6227235413984,95.6326685120431,1792330,AAPL
2010-09-03,96.12641878040549,96.69558267093149,94.69051389562377,96.0462601365611,5474843,AAPL
2010-09-06,96.5519896512756,96.84523213157466,94.95294430824573,96.05276108250006,2742955,AAPL
2010-09-07,97.23465419194311,97.59277915617868,96.11760231236181,96.77952812107871,8312203,AAPL
2010-09-08,96.9069445048261,97.76882438801478,96.30925540438396,96.64719970445974,9654758,AAPL
2010-09-09,97.72686311451841,98.46410221088942,97.07385364294674,98.00728428775454,3786905,AAPL
2010-09-10,98.1317421460376,99.96454027225246,98.11954501667924,98.32011796163705,2845964,AAPL
2010-09-13,98.8324162811971,98.48274373843735,97.21932220498661,97.8915391834289,7734714,AAPL
2010-09-14,96.5808647989814,98.76681831619172,96.59766912192708,97.35609293439835,9878023,AAPL
2010-09-15,97.13433897652561,98.62376062557905,96.66609175234402,97.59732914201994,4503548,AAPL
2010-09-16,97.4704012677657,98.65739295606254,96.55235624667934,97.48559774935703,1646012,AAPL
2010-09-17,98.51605736869064,98.20181547405768,97.32858670945451,97.84259799640307,8185115,AAPL
2010-09-20,97.40656813614929,99.54926320504617,96.37879484548586,98.07921680868984,3585181,AAPL
2010-09-21,97.59671158861063,98.42004339044666,97.33171533984792,98.0428023523614,8981512,AAPL
2010-09-22,96.75100192891769,97.84635276858208,97.16023087554217,97.6194054933272,3269798,AAPL
2010-09-23,97.27395241308591,97.95534088076185,96.51036211416309,96.86198188098427,5181726,AAPL
2010-09-24,96.11514327590199,98.05731867878607,95.99356761594407,96.63872440495075,4439289,AAPL
2010-09-27,96.8442733034544,97.16699547498202,96.93181803615742,97.0669238021125,7641620,AAPL
2010-09-28,97.06137356823693,97.31276130405868,97.10815562821566,97.1739706741776,8685815,AAPL
2010-09-29,97.33372915603451,98.15645961023344,95.34081689121587,96.5511012848216,9521267,AAPL
2010-09-30,96.46035232840967,98.25575714676187,95.39939747564881,96.6376917477472,3598475,AAPL
2010-10-01,96.12080047744212,97.32095987172977,95.77117403233504,96.83035043761161,1639872,AAPL
2010-10-04,96.43705159619128,97.61887812511145,94.86385132904759,96.38842171951104,4855798,AAPL
2010-10-05,97.39120026178108,97.35164442277313,96.38698318392966,96.46528427248381,5941412,AAPL
2010-10-06,96.70975991380844,97.75978071451384,94.62244241528788,96.49438863170681,3959470,AAPL
2010-10-07,96.88967792371264,97.64866205098994,95.73277323627738,95.9229034827915,1936320,AAPL
2010-10-08,96.78401178084337,96.26151001213015,94.75375117417845,96.10179716296564,6010168,AAPL
2010-10-11,95.45412093857658,97.93815827812666,96.11539624826813,96.38218942614975,6422569,AAPL
2010-10-12,97.24051423849147,97.90977325677947,95.16390418112181,96.92371504773739,2647824,AAPL
2010-10-13,97.0241498288706,98.57886996127884,96.42918949986478,97.45061607375484,4383973,AAPL
2010-10-14,96.88101510106576,98.06964410981054,96.59719430774035,96.7617813897763,6810786,AAPL
2010-10-15,95.85155925168118,98.13811516807695,95.05942064441858,96.29286886981873,5125903,AAPL
2010-10-18,96.24812733663364,96.66382641052654,96.53216661565867,96.55038650342307,9821437,AAPL
2010-10-19,97.65361690238753,96.86623218312806,95.25523512199868,96.80727947887917,5411054,AAPL
2010-10-20,96.4780896918156,97.42132688500973,95.76363334873994,97.06480332203219,5314896,AAPL
2010-10-21,99.7393873034112,100.96406451941303,98.56591956863254,98.99116906735955,1234000,AAPL
2010-10-22,98.33752993884713,100.70676705746169,98.52711249035396,99.27661432270614,9710745,AAPL
2010-10-25,99.02615021953574,101.07367938090545,99.82878375381866,99.84439714279644,8942992,AAPL
2010-10-26,101.03074810731157,100.41547613137254,98.93403039460064,100.32139802454304,8144013,AAPL
2010-10-27,100.90820571201434,102.40531409798187,100.00175737517651,100.64709365019594,5573957,AAPL
2010-10-28,100.98393130395486,102.11497273447009,99.34628119728232,100.48945902787577,9955118,AAPL
2010-10-29,100.28777897976612,102.19854372585657,98.95548838229348,100.8689436381224,1708092,AAPL
2010-11-01,100.55669794203384,101.16079266182302,99.88359760495845,100.48253103085362,8724826,AAPL
2010-11-02,100.83856017462621,100.50513163862013,98.38364595930896,100.3641217274836,2097996,AAPL
2010-11-03,100.37606822758957,101.2815169293709,98.85598318155392,100.12143995356905,9988400,AAPL
2010-11-04,100.10577455704464,101.60176616618389,99.67819969069122,100.16237702326222,5817911,AAPL
2010-11-05,102.23927387947441,101.50818700755347,100.44615054055646,101.31970630659897,5858939,AAPL
2010-11-08,100.73838837720999,101.65360902990008,98.90516746553591,100.3860737103031,7254597,AAPL
2010-11-09,101.54470540597283,101.30193594126467,99.83624799012419,100.72920380549036,1668629,AAPL
2010-11-10,100.38238689304289,101.45133431233515,99.78583073521241,99.92284586989553,2171248,AAPL
2010-11-11,100.15780699419618,100.76611163820448,99.34967261423573,99.68687993700081,2383640,AAPL
2010-11-12,99.39139177499986,100.48942881110537,98.64875974391661,100.2313552354845,1513953,AAPL
2010-11-15,99.98242448874012,101.3165341404987,98.9667490935961,100.26349524503223,7051865,AAPL
2010-11-16,100.44136166950689,100.51609658280101,98.5849719014033,99.72462285606757,7434323,AAPL
2010-11-17,98.8321787257351,99.7276829380009,99.0317270599268,99.36697100143759,5563653,AAPL
2010-11-18,98.93778160821786,101.38980132402916,98.03125498520424,99.70676987590493,8801402,AAPL
2010-11-19,98.99379867332395,99.36364345704465,97.42010634087387,99.34158656004637,1685503,AAPL
2010-11-22,98.89069162462258,100.07407240859357,99.36804165985602,99.44981585483735,9811249,AAPL
2010-11-23,100.32317816437556,99.49779185112811,99.31653803348155,99.47260177478925,1337283,AAPL
2010-11-24,99.88273488499061,99.33881549399865,97.37735259435722,99.14680160098635,5777421,AAPL
2010-11-25,100.21814010621482,100.81296608399516,98.58766913758475,100.21877364564901,9779788,AAPL
2010-11-26,99.65842090577576,100.64427552758677,99.29986424578543,100.53573315680802,6696390,AAPL
2010-11-29,99.95228655566552,100.7164229281935,97.63323144550694,99.52316186347922,4699243,AAPL
2010-11-30,99.86321248353644,99.79011483683628,98.3235278648799,99.61638902086392,3497934,AAPL
2010-12-01,100.22660512993673,100.68892305661193,98.85352523702073,99.28549578847974,1578110,AAPL
2010-12-02,99.8296189364186,99.81699668113217,98.25442780844405,99.71171245587784,5218346,AAPL
2010-12-03,98.98823953346731,99.43406987626369,98.02403139717022,99.3154520866615,5602606,AAPL
2010-12-06,99.29612725308516,99.86873566399457,97.28659446190798,99.25808386592804,7964203,AAPL
2010-12-07,100.4691040882273,101.30372055535682,99.08278603266868,99.51057750541827,9284578,AAPL
2010-12-08,100.3361799675694,101.22624159994997,98.74768522977814,99.94345510250334,5343699,AAPL
2010-12-09,99.68725917482955,100.88356948283328,97.7829718545252,99.34330689897544,8153314,AAPL
2010-12-10,98.65741946050674,99.45916050000918,98.49809010237863,99.17605628105497,4710879,AAPL
2010-12-13,99.42578866059573,100.60683449196898,98.17922445927802,98.9385836254745,7926767,AAPL
2010-12-14,99.11246266813117,98.6282115055761,96.836115332531,98.61191900918763,3906492,AAPL
2010-12-15,99.12922409688,99.9207608307942,98.68625637011043,99.49464612932819,4534150,AAPL
2010-12-16,99.66456464959009,100.92932162710865,98.44767128101743,99.69713698480867,7142314,AAPL
2010-12-17,98.65590167352205,99.81718782482925,97.2882187325875,99.06669500764114,6686321,AAPL
2010-12-20,99.04303612181711,101.49401276460566,99.10597281498741,99.52562598116853,2741888,AAPL
2010-12-21,99.63849622017382,100.64738257331148,98.62294948696963,100.58670407967485,1122019,AAPL
2010-12-22,100.67336019925708,103.1001330458235,99.69902964200976,101.10293670995041,2765317,AAPL
2010-12-23,100.45119162672995,101.59050739269604,99.35100833869052,100.3432517269734,1179001,AAPL
2010-12-24,99.10433706563835,101.21854867973248,99.2392935618383,100.10113469054029,9202637,AAPL
2010-12-27,100.30102843275293,100.85361515026153,98.82586103403058,100.73459026513359,4245988,AAPL
2010-12-28,101.1435761969707,100.92741328565599,99.96930587726487,100.3807555323242,4127022,AAPL
2010-12-29,100.78996241661204,102.45199062298052,99.9792987327054,100.60266524639732,9982339,AAPL
2010-12-30,101.20570792127396,101.69847427949048,100.37439676201615,100.98998227311199,8045927,AAPL
2010-12-31,100.33324564737565,101.84982343825745,99.94850436785401,100.52651703732295,3416826,AAPL
2011-01-03,100.84969864627688,102.4957470601295,99.55967826886068,100.49675435929205,8780047,AAPL
2011-01-04,98.25598622171823,99.4022601169246,96.89776222272185,98.87612068925752,5290447,AAPL
2011-01-05,99.00142048935875,99.51608862661935,96.58635333515794,98.36392686859037,1144771,AAPL
2011-01-06,97.47102103276558,99.6305183782982,97.58174365625081,98.23764279289378,6214636,AAPL
2011-01-07,97.92575391121757,97.94300569504219,96.76801097045109,97.61375120191136,6749593,AAPL
2011-01-10,98.11225550551656,98.72730198126955,97.09099536110533,98.42995685387719,2008923,AAPL
2011-01-11,98.20991210606182,98.62750198821321,97.68058280350364,97.71488616489687,2820908,AAPL
2011-01-12,97.59439302408042,98.26648896506696,95.85455660417708,97.49486392154837,9499970,AAPL
2011-01-13,97.46494028714886,98.98866508390606,95.80063809556759,97.56023421019142,4916533,AAPL
2011-01-14,97.61971565891096,98.41988839762165,96.5664701860754,98.28087085472447,6533831,AAPL
2011-01-17,97.83658270770346,99.50727302661613,96.81283100536368,97.56293977913475,5370602,AAPL
2011-01-18,99.09406134205305,98.1730756185839,97.22052264048381,98.14452165521223,3680990,AAPL
2011-01-19,98.80084503553606,99.35227183439433,98.12486154191451,98.14963818572203,5667592,AAPL
2011-01-20,96.77890024537608,98.78414905193284,96.86009316411096,97.65888386019806,3362854,AAPL
2011-01-21,97.64239435405206,98.15936705906914,96.96908195259648,97.88993559732968,8284268,AAPL
2011-01-24,98.84063146349696,98.29129741054348,96.17551685897946,97.98946544511642,3409409,AAPL
2011-01-25,97.69544450165107,99.27471198212628,95.90138165902253,97.68935700653702,4050999,AAPL
2011-01-26,98.0484817006484,99.4993829658574,95.79206392085621,97.72425804903203,4051622,AAPL
2011-01-27,98.35679994178393,98.09763518236869,95.76139128042011,97.53160125060116,1775292,AAPL
2011-01-28,98.33594930406653,98.46428785115191,97.57195850437148,97.58835992322678,4927352,AAPL
2011-01-31,97.92306601156832,98.629415342564,96.63650355582286,97.9194252604873,3333647,AAPL
2011-02-01,98.58772627387519,98.85752769453329,98.5759583023539,98.71243366855998,4723234,AAPL
2011-02-02,97.77291115610574,99.43993441117817,97.54833734638659,98.09352591914656,7572829,AAPL
2011-02-03,99.59808149280047,100.81042847608607,98.00342734753353,99.16004260647469,1189073,AAPL
2011-02-04,97.75797230565652,98.79375742149585,96.78277106989836,98.18399870671344,1359281,AAPL
2011-02-07,97.60788137205745,100.08845774645708,96.79884210736145,98.10810615919564,8115972,AAPL
2011-02-08,98.1147645516455,98.55396787700265,98.30414802762066,98.40226476243794,5414011,AAPL
2011-02-09,97.89719081006304,99.86634212393449,98.33555295716634,98.54276069630545,2085610,AAPL
2011-02-10,98.62165056828668,99.12786696544732,97.9742373105326,98.23141093639515,9181932,AAPL
2011-02-11,98.35983110987775,99.02055361342983,97.94452105767714,98.12734981121652,8752342,AAPL
